Id de pago,fecha,CVU/CBU, Valor
7620,3/2/2025,8552897590627620000000,$1213.800
7621,8/2/2025,5930181715250340000000,$2851.470
7622,7/2/2025,4609186475649680000000,$2673.570
7623,4/2/2025,8899158762922760000000,$755.160
7624,4/2/2025,4022832933031750000000,$758.670
7625,15/2/2025,7899686173854950000000,$839.310
7626,10/2/2025,6049589250331260000000,$1912.905
7627,7/2/2025,1112192065530490000000,$2312.595
7628,9/2/2025,8672747146995710000000,$2256.840
7629,6/2/2025,9391219716521860000000,$2238.435
7630,12/2/2025,4279197314180250000000,$1625.985
7631,4/2/2025,1112192065530490000000,$1323.300
7632,4/2/2025,5986565278541760000000,$1186.290
7633,12/2/2025,8776118204857300000000,$1942.470
7634,11/2/2025,5444310699074410000000,$2067.045
7635,15/2/2025,6097490679148810000000,$2753.805
7636,11/2/2025,5782501953513740000000,$1042.860
7637,4/2/2025,7952040138615920000000,$2875.080
7638,7/2/2025,2645474487824410000000,$1192.725
7639,13/2/2025,7168192492596300000000,$2883.615
7640,1/2/2025,4609186475649680000000,$1525.395
7641,1/2/2025,9918705234345920000000,$1820.370
7642,12/2/2025,9786775943413510000000,$1310.295
7643,13/2/2025,1831622936090280000000,$2952.690
7644,9/2/2025,6871877630907340000000,$1572.240
7645,4/2/2025,1529399085474410000000,$807.360
7646,9/2/2025,5444310699074410000000,$1275.270
7647,6/2/2025,5738542183850040000000,$1123.560
7648,1/2/2025,1424460508640730000000,$1591.200
7649,12/2/2025,9918705234345920000000,$1118.970
7650,13/2/2025,4756975101210820000000,$2377.860
7651,4/2/2025,6758376167184140000000,$1715.280
7652,2/2/2025,6793018414117640000000,$1944.705
7653,14/2/2025,9748929398242090000000,$2092.890
7654,9/2/2025,1599906229584790000000,$1359.855
7655,5/2/2025,5846237021143900000000,$2555.610
7656,5/2/2025,3266747550821390000000,$2882.040
7657,14/2/2025,5120658000397530000000,$886.650
7658,8/2/2025,7340960534911110000000,$2872.395
7659,15/2/2025,6793018414117640000000,$1015.560
7660,15/2/2025,9798767349218530000000,$2518.650
7661,12/2/2025,7463433831270050000000,$2650.980
7662,8/2/2025,6871877630907340000000,$2762.940
7663,15/2/2025,8149043925352400000000,$1751.160
7664,10/2/2025,2548682223996000000000,$1087.725
7665,8/2/2025,5930181715250340000000,$1708.215
7666,2/2/2025,9798767349218530000000,$2212.365
7667,3/2/2025,4207339942053770000000,$2621.370
7668,13/2/2025,2476716673525860000000,$2409.690
7669,8/2/2025,2772929965369000000000,$1618.155
7670,4/2/2025,3139598518491610000000,$2346.300
7671,1/2/2025,2337100263831370000000,$1967.895
7672,10/2/2025,4198878848270070000000,$1970.085
7673,6/2/2025,2129873779400220000000,$2831.430
7674,4/2/2025,8466841099794280000000,$2211.300
7675,13/2/2025,4532573105843790000000,$1071.555
7676,3/2/2025,8956755084607460000000,$2352.900
7677,3/2/2025,5465692922711630000000,$2708.250
7678,9/2/2025,7953401268952790000000,$1672.080
7679,12/2/2025,8776118204857300000000,$1960.395
7680,3/2/2025,3967038078211300000000,$2223.810
7681,4/2/2025,7152486951219100000000,$2829.195
7682,4/2/2025,4462155701852230000000,$2847.060
7683,5/2/2025,8956755084607460000000,$2673.780
7684,14/2/2025,8555737009968730000000,$2063.205
7685,10/2/2025,2047835249457480000000,$2974.980
7686,2/2/2025,8776118204857300000000,$1195.890
7687,12/2/2025,4738588789752250000000,$2734.110
7688,3/2/2025,4058688834338790000000,$1631.100
7689,2/2/2025,9748929398242090000000,$2499.420
7690,7/2/2025,4649132091620120000000,$1854.750
7691,11/2/2025,5782501953513740000000,$2413.470
7692,7/2/2025,9748929398242090000000,$2223.150
7693,12/2/2025,4462155701852230000000,$2402.490
7694,5/2/2025,3354991467350240000000,$1332.090
7695,13/2/2025,2129873779400220000000,$1451.790
7696,2/2/2025,6062510864724680000000,$1956.765
7697,7/2/2025,9736513593323050000000,$2577.270
7698,12/2/2025,9873052363609460000000,$2768.190
7699,13/2/2025,1424460508640730000000,$2207.565
7700,1/2/2025,9098586370061070000000,$2298.720
7701,13/2/2025,3622546757575540000000,$1019.565
7702,7/2/2025,4279197314180250000000,$1813.740
7703,12/2/2025,6049589250331260000000,$1769.265
7704,9/2/2025,9918705234345920000000,$911.190
7705,2/2/2025,3392326707794260000000,$2334.300
7706,5/2/2025,7657255516105140000000,$907.095
7707,8/2/2025,9786775943413510000000,$2959.770
7708,10/2/2025,6927359023042170000000,$1038.315
7709,15/2/2025,3392326707794260000000,$2663.010
7710,6/2/2025,5465692922711630000000,$1431.150
7711,3/2/2025,8671363847364540000000,$2300.640
7712,8/2/2025,4739093289474880000000,$2117.685
7713,13/2/2025,7863471034839500000000,$1017.660
7714,2/2/2025,4985434974457620000000,$2608.770
7715,3/2/2025,9485782608370420000000,$848.745
7716,13/2/2025,2281135864391360000000,$2149.830
7717,5/2/2025,8327358679900400000000,$1944.675
7718,4/2/2025,3747440670864670000000,$1842.870
7719,6/2/2025,7168192492596300000000,$1638.825
7720,14/2/2025,5103976690518920000000,$2522.040
7721,8/2/2025,5973855585697530000000,$1545.615
7722,3/2/2025,9736513593323050000000,$1718.370
7723,4/2/2025,7899686173854950000000,$2196.225
7724,11/2/2025,5120658000397530000000,$807.675
7725,7/2/2025,3354991467350240000000,$2443.125
7726,13/2/2025,9748929398242090000000,$1471.575
7727,1/2/2025,3392326707794260000000,$2272.545
7728,2/2/2025,8944383491849780000000,$770.835
7729,3/2/2025,2314407897385040000000,$1350.630
7730,7/2/2025,2645474487824410000000,$910.440
7731,9/2/2025,9786775943413510000000,$1131.090
7732,12/2/2025,9649641498478330000000,$2101.440
7733,7/2/2025,2898753242884000000000,$2301.885
7734,3/2/2025,5846237021143900000000,$1972.455
7735,11/2/2025,9098586370061070000000,$2845.350
7736,11/2/2025,4985434974457620000000,$972.195
7737,4/2/2025,2548682223996000000000,$2054.205
7738,3/2/2025,8899158762922760000000,$2238.255
7739,8/2/2025,2476716673525860000000,$1354.530
7740,2/2/2025,9301914663635570000000,$2379.465
7741,12/2/2025,4609186475649680000000,$2586.120
7742,11/2/2025,4532573105843790000000,$2984.505
7743,4/2/2025,1831622936090280000000,$2821.335
7744,2/2/2025,7385183762532280000000,$2460.360
7745,4/2/2025,3747440670864670000000,$2669.655
7746,13/2/2025,6062510864724680000000,$2744.490
7747,5/2/2025,8445671467790750000000,$2828.025
7748,7/2/2025,5973855585697530000000,$1346.640
7749,15/2/2025,6927359023042170000000,$1381.170
7750,4/2/2025,6927359023042170000000,$1397.070
7751,5/2/2025,8469153896754610000000,$1511.010
7752,2/2/2025,3154817750445590000000,$2389.050
7753,11/2/2025,9090011910089050000000,$2201.415
7754,13/2/2025,7863471034839500000000,$1429.635
7755,7/2/2025,2698999302843630000000,$1004.325
7756,5/2/2025,4203623168121110000000,$773.160
7757,9/2/2025,2399512060225930000000,$2990.100
7758,4/2/2025,6793018414117640000000,$831.900
7759,9/2/2025,2047835249457480000000,$2826.195
7760,4/2/2025,7900703138674360000000,$2966.550
7761,10/2/2025,7952040138615920000000,$1338.375
7762,6/2/2025,7863471034839500000000,$979.890
7763,4/2/2025,9649641498478330000000,$1882.560
7764,10/2/2025,4022832933031750000000,$2512.140
7765,7/2/2025,2129873779400220000000,$1008.555
7766,3/2/2025,4985434974457620000000,$1339.515
7767,13/2/2025,4739093289474880000000,$2658.540
7768,10/2/2025,4279197314180250000000,$2106.795
7769,12/2/2025,8552897590627620000000,$2704.440
7770,3/2/2025,6049589250331260000000,$1498.005
7771,8/2/2025,7953401268952790000000,$1436.715
7772,3/2/2025,4198878848270070000000,$934.125
7773,11/2/2025,6758376167184140000000,$1331.505
7774,9/2/2025,2399512060225930000000,$1345.980
7775,2/2/2025,7463433831270050000000,$2603.445
7776,13/2/2025,5986565278541760000000,$1883.145
7777,9/2/2025,1424460508640730000000,$2115.180
7778,14/2/2025,4738588789752250000000,$907.785
7779,13/2/2025,6871877630907340000000,$1181.325
7780,8/2/2025,4207339942053770000000,$2120.625
7781,2/2/2025,9531471274862790000000,$1114.275
7782,14/2/2025,7138512868566790000000,$2719.785
7783,7/2/2025,8445671467790750000000,$1021.830
7784,13/2/2025,9391219716521860000000,$1640.280
7785,15/2/2025,4919495851948610000000,$753.915
7786,13/2/2025,2567099084090720000000,$2206.155
7787,6/2/2025,3903575001225800000000,$2683.890
7788,5/2/2025,5986565278541760000000,$1007.865
7789,1/2/2025,2003509300646090000000,$1697.145
7790,5/2/2025,5738542183850040000000,$2358.225
7791,7/2/2025,7899686173854950000000,$2886.555
7792,6/2/2025,3354991467350240000000,$1602.075
7793,11/2/2025,8469153896754610000000,$2102.790
7794,14/2/2025,7953401268952790000000,$922.605
7795,9/2/2025,8445671467790750000000,$2092.560
7796,7/2/2025,9918705234345920000000,$2435.010
7797,13/2/2025,4921783310033160000000,$2806.530
7798,11/2/2025,8469153896754610000000,$1450.380
7799,11/2/2025,6062510864724680000000,$2438.460
7800,10/2/2025,5468347189492110000000,$1436.085
7801,8/2/2025,8552897590627620000000,$2027.580
7802,15/2/2025,3392326707794260000000,$1697.310
7803,1/2/2025,4141229099761540000000,$2275.590
7804,4/2/2025,4207339942053770000000,$2434.575
7805,10/2/2025,4738588789752250000000,$2351.160
7806,8/2/2025,7900703138674360000000,$1439.145
7807,3/2/2025,8466841099794280000000,$955.515
7808,8/2/2025,6793018414117640000000,$959.775
7809,5/2/2025,6522317459479750000000,$881.160
7810,3/2/2025,5103976690518920000000,$2237.430
7811,13/2/2025,1686688768285500000000,$2538.015
7812,10/2/2025,9873052363609460000000,$2685.015
7813,14/2/2025,8149043925352400000000,$1250.385
7814,12/2/2025,2698999302843630000000,$1309.740
7815,9/2/2025,5513026903129130000000,$2508.405
7816,6/2/2025,3542404477456310000000,$2587.455
7817,10/2/2025,9485782608370420000000,$1328.340
7818,1/2/2025,7997907978126240000000,$2540.775
7819,1/2/2025,4649132091620120000000,$1349.610
7820,2/2/2025,9064821306055800000000,$1879.230
7821,12/2/2025,8913811465076470000000,$2855.655
7822,3/2/2025,1686688768285500000000,$2172.285
7823,10/2/2025,3967038078211300000000,$1123.170
7824,13/2/2025,5465692922711630000000,$1479.180
7825,8/2/2025,5930181715250340000000,$2841.225
7826,6/2/2025,3542404477456310000000,$1503.630
7827,1/2/2025,4625104199305210000000,$2894.010
7828,8/2/2025,1112192065530490000000,$2640.270
7829,5/2/2025,3139598518491610000000,$2226.750
7830,7/2/2025,6927359023042170000000,$1938.210
7831,4/2/2025,8401655961961310000000,$2032.485
7832,15/2/2025,7385183762532280000000,$785.160
7833,9/2/2025,6097490679148810000000,$912.630
7834,7/2/2025,7899686173854950000000,$1865.760
7835,11/2/2025,2698999302843630000000,$912.180
7836,15/2/2025,7952040138615920000000,$1550.400
7837,6/2/2025,3253840470755770000000,$1046.715
7838,13/2/2025,7657255516105140000000,$937.095
7839,14/2/2025,4141229099761540000000,$1911.630
7840,15/2/2025,3139598518491610000000,$2817.345
7841,1/2/2025,4919495851948610000000,$1920.465
7842,10/2/2025,6097490679148810000000,$1319.310
7843,7/2/2025,4756975101210820000000,$782.565
7844,8/2/2025,7997907978126240000000,$2575.455
7845,13/2/2025,5930181715250340000000,$1439.010
7846,5/2/2025,8671363847364540000000,$2570.685
7847,1/2/2025,2281135864391360000000,$1729.020
7848,13/2/2025,8203993523394500000000,$2916.885
7849,4/2/2025,9064821306055800000000,$2073.180
7850,9/2/2025,2548682223996000000000,$2833.800
7851,10/2/2025,3903575001225800000000,$2018.805
7852,3/2/2025,7168192492596300000000,$1962.585
7853,14/2/2025,8899158762922760000000,$927.645
7854,3/2/2025,9090011910089050000000,$2784.180
7855,5/2/2025,4919495851948610000000,$2240.250
7856,11/2/2025,9649641498478330000000,$1210.920
7857,11/2/2025,4058688834338790000000,$1249.440
7858,7/2/2025,9531471274862790000000,$1268.445
7859,1/2/2025,9485782608370420000000,$1589.940
7860,4/2/2025,6522317459479750000000,$2046.630
7861,12/2/2025,3253840470755770000000,$1702.170
7862,10/2/2025,3266747550821390000000,$859.050
7863,9/2/2025,3569167187044620000000,$2243.025
7864,10/2/2025,4198878848270070000000,$1697.415
7865,6/2/2025,9959869731196110000000,$2578.785
7866,10/2/2025,8401655961961310000000,$2891.265
7867,14/2/2025,7340960534911110000000,$1668.870
7868,10/2/2025,4919495851948610000000,$2207.220
7869,15/2/2025,8466841099794280000000,$869.175
7870,1/2/2025,2567099084090720000000,$765.045
7871,9/2/2025,7340960534911110000000,$1086.630
7872,10/2/2025,6522317459479750000000,$1631.790
7873,5/2/2025,8149043925352400000000,$2332.425
7874,7/2/2025,4625104199305210000000,$758.175
7875,7/2/2025,7953401268952790000000,$2924.865
7876,9/2/2025,7138512868566790000000,$1015.650
7877,2/2/2025,8776118204857300000000,$2050.605
7878,7/2/2025,7900703138674360000000,$1377.315
7879,11/2/2025,9090011910089050000000,$2611.530
7880,3/2/2025,1529399085474410000000,$1087.875
7881,9/2/2025,9873052363609460000000,$2191.410
7882,6/2/2025,2645474487824410000000,$1777.740
7883,15/2/2025,4006646858395060000000,$807.630
7884,8/2/2025,6927359023042170000000,$1133.805
7885,13/2/2025,7900703138674360000000,$1585.455
7886,9/2/2025,8672747146995710000000,$935.040
7887,4/2/2025,3622546757575540000000,$836.235
7888,14/2/2025,4207339942053770000000,$1748.550
7889,10/2/2025,2399512060225930000000,$832.080
7890,6/2/2025,8466841099794280000000,$1154.790
7891,7/2/2025,3622546757575540000000,$1143.660
7892,9/2/2025,4561779673192690000000,$1823.805
7893,9/2/2025,8571141132270220000000,$1767.750
7894,1/2/2025,2281135864391360000000,$2176.935
7895,8/2/2025,8327358679900400000000,$1337.250
7896,9/2/2025,5120658000397530000000,$2572.320
7897,13/2/2025,9736513593323050000000,$2314.485
7898,6/2/2025,4279197314180250000000,$2371.830
7899,7/2/2025,8672747146995710000000,$1638.150
7900,6/2/2025,9786775943413510000000,$2803.440
7901,6/2/2025,1599906229584790000000,$1608.900
7902,8/2/2025,8445671467790750000000,$2765.085
7903,9/2/2025,8944383491849780000000,$1486.365
7904,12/2/2025,5465692922711630000000,$1233.960
7905,10/2/2025,4985434974457620000000,$1621.380
7906,14/2/2025,4649132091620120000000,$2811.825
7907,8/2/2025,2281135864391360000000,$1591.005
7908,9/2/2025,4625104199305210000000,$2833.470
7909,10/2/2025,8956755084607460000000,$2207.160
7910,13/2/2025,1112192065530490000000,$799.020
7911,4/2/2025,9798767349218530000000,$2969.190
7912,1/2/2025,5986565278541760000000,$1002.495
7913,12/2/2025,8401655961961310000000,$2910.900
7914,5/2/2025,4022832933031750000000,$2183.550
7915,11/2/2025,2698999302843630000000,$2597.295
7916,4/2/2025,7138512868566790000000,$1235.670
7917,11/2/2025,1135532276120800000000,$1213.980
7918,6/2/2025,6871877630907340000000,$2464.230
7919,10/2/2025,4141229099761540000000,$2179.170
7920,2/2/2025,5444310699074410000000,$2003.115
7921,10/2/2025,1529399085474410000000,$1144.005
7922,11/2/2025,5120658000397530000000,$1113.015
7923,12/2/2025,6062510864724680000000,$2347.770
7924,5/2/2025,7657255516105140000000,$2560.020
7925,5/2/2025,8555737009968730000000,$2184.870
7926,11/2/2025,7168192492596300000000,$2724.780
7927,11/2/2025,7463433831270050000000,$762.825
7928,2/2/2025,8552897590627620000000,$1466.925
7929,3/2/2025,4532573105843790000000,$1347.180
7930,1/2/2025,2047835249457480000000,$2145.900
7931,7/2/2025,1112192065530490000000,$2263.140
7932,13/2/2025,3154817750445590000000,$1885.245
7933,6/2/2025,2898753242884000000000,$803.895
7934,10/2/2025,9301914663635570000000,$2642.745
7935,10/2/2025,7997907978126240000000,$1947.360
7936,3/2/2025,3967038078211300000000,$1987.215
7937,12/2/2025,5117305773618830000000,$1981.815
7938,11/2/2025,4609186475649680000000,$1981.950
7939,4/2/2025,4022832933031750000000,$2525.025
7940,10/2/2025,5103976690518920000000,$1261.260
7941,9/2/2025,7168192492596300000000,$2575.305
7942,6/2/2025,4141229099761540000000,$1128.240
7943,15/2/2025,5973855585697530000000,$907.875
7944,12/2/2025,7340960534911110000000,$1231.140
7945,11/2/2025,9531471274862790000000,$1692.240
7946,4/2/2025,8672747146995710000000,$1020.765
7947,13/2/2025,8552897590627620000000,$1016.805
7948,2/2/2025,1529399085474410000000,$1786.185
7949,6/2/2025,8469153896754610000000,$1321.440
7950,13/2/2025,4141229099761540000000,$2201.715
7951,3/2/2025,4649132091620120000000,$2448.285
7952,13/2/2025,8671363847364540000000,$959.730
7953,9/2/2025,4022832933031750000000,$2508.255
7954,14/2/2025,2772929965369000000000,$2160.285
7955,13/2/2025,5513026903129130000000,$2265.660
7956,4/2/2025,7340960534911110000000,$1756.365
7957,2/2/2025,2047835249457480000000,$2821.065
7958,2/2/2025,8306963095360180000000,$975.315
7959,12/2/2025,5846237021143900000000,$1816.275
7960,2/2/2025,4532573105843790000000,$2454.285
7961,11/2/2025,3569167187044620000000,$1914.690
7962,1/2/2025,5973855585697530000000,$2368.245
7963,7/2/2025,7953401268952790000000,$2424.795
7964,2/2/2025,8899158762922760000000,$2133.090
7965,14/2/2025,2314407897385040000000,$1805.220
7966,13/2/2025,8671363847364540000000,$2933.670
7967,3/2/2025,5468347189492110000000,$1879.590
7968,2/2/2025,9959869731196110000000,$2629.545
7969,5/2/2025,6049589250331260000000,$1727.955
7970,5/2/2025,8555737009968730000000,$2155.680
7971,8/2/2025,4279197314180250000000,$2985.195
7972,14/2/2025,4198878848270070000000,$2077.920
7973,6/2/2025,4203623168121110000000,$2202.180
7974,15/2/2025,9391219716521860000000,$2118.675
7975,14/2/2025,2548682223996000000000,$1040.580
7976,2/2/2025,4756975101210820000000,$2041.860
7977,8/2/2025,2337100263831370000000,$2952.720
7978,3/2/2025,3542404477456310000000,$1560.645
7979,4/2/2025,7138512868566790000000,$789.630
7980,11/2/2025,5513026903129130000000,$1159.800
7981,7/2/2025,7657255516105140000000,$1182.810
7982,6/2/2025,4756975101210820000000,$2063.280
7983,3/2/2025,3266747550821390000000,$1899.180
7984,8/2/2025,4985434974457620000000,$1750.395
7985,10/2/2025,3622546757575540000000,$2295.675
7986,7/2/2025,8306963095360180000000,$1794.360
7987,12/2/2025,2314407897385040000000,$946.020
7988,13/2/2025,4006646858395060000000,$2695.755
7989,7/2/2025,9301914663635570000000,$856.050
7990,1/2/2025,4462155701852230000000,$833.100
7991,5/2/2025,2281135864391360000000,$893.940
7992,12/2/2025,8956755084607460000000,$2658.210
7993,4/2/2025,9798767349218530000000,$2175.375
7994,5/2/2025,8776118204857300000000,$1357.215
7995,10/2/2025,4561779673192690000000,$1244.880
7996,8/2/2025,7152486951219100000000,$1815.165
7997,9/2/2025,4006646858395060000000,$1911.870
7998,14/2/2025,4739093289474880000000,$1978.875
7999,8/2/2025,7385183762532280000000,$2292.585
8000,5/2/2025,8571141132270220000000,$2011.440
8001,13/2/2025,8203993523394500000000,$974.685
8002,3/2/2025,5738542183850040000000,$2264.880
8003,5/2/2025,4561779673192690000000,$870.750
8004,15/2/2025,5444310699074410000000,$890.100
8005,11/2/2025,4203623168121110000000,$1987.275
8006,1/2/2025,4921783310033160000000,$2760.825
8007,1/2/2025,6871877630907340000000,$1818.240
8008,10/2/2025,4739093289474880000000,$2852.835
8009,10/2/2025,3392326707794260000000,$2103.180
8010,2/2/2025,1599906229584790000000,$2009.115
8011,1/2/2025,9301914663635570000000,$937.260
8012,5/2/2025,6062510864724680000000,$968.010
8013,4/2/2025,3903575001225800000000,$1297.125
8014,13/2/2025,3903575001225800000000,$1782.000
8015,1/2/2025,7952040138615920000000,$1659.930
8016,2/2/2025,4625104199305210000000,$1758.300
8017,8/2/2025,2337100263831370000000,$1209.090
8018,4/2/2025,8571141132270220000000,$2319.810
8019,1/2/2025,5468347189492110000000,$2608.695
8020,4/2/2025,5103976690518920000000,$2901.285
8021,3/2/2025,3154817750445590000000,$1060.185
8022,4/2/2025,2476716673525860000000,$1456.275
8023,10/2/2025,2898753242884000000000,$1963.830
8024,12/2/2025,4625104199305210000000,$2048.715
8025,9/2/2025,9736513593323050000000,$1352.565
8026,1/2/2025,7138512868566790000000,$1515.900
8027,3/2/2025,7152486951219100000000,$1148.850
8028,8/2/2025,1135532276120800000000,$2138.820
8029,13/2/2025,6522317459479750000000,$2363.640
8030,10/2/2025,2003509300646090000000,$956.205
8031,3/2/2025,2003509300646090000000,$2760.975
8032,4/2/2025,8306963095360180000000,$2821.185
8033,7/2/2025,9918705234345920000000,$1711.710
8034,8/2/2025,4756975101210820000000,$2870.460
8035,2/2/2025,5846237021143900000000,$886.245
8036,11/2/2025,4561779673192690000000,$782.535
8037,7/2/2025,2047835249457480000000,$2731.275
8038,9/2/2025,2567099084090720000000,$2047.380
8039,5/2/2025,4738588789752250000000,$2915.985
8040,14/2/2025,8327358679900400000000,$1555.245
8041,12/2/2025,9736513593323050000000,$1237.800
8042,12/2/2025,4058688834338790000000,$2257.095
8043,12/2/2025,9873052363609460000000,$2783.250
8044,9/2/2025,5103976690518920000000,$1114.005
8045,5/2/2025,2337100263831370000000,$1404.495
8046,1/2/2025,2337100263831370000000,$1167.450
8047,8/2/2025,9786775943413510000000,$1321.740
8048,2/2/2025,5738542183850040000000,$774.405
8049,7/2/2025,8571141132270220000000,$1995.525
8050,15/2/2025,8672747146995710000000,$1357.365
8051,1/2/2025,1686688768285500000000,$2715.330
8052,2/2/2025,1599906229584790000000,$1134.870
8053,6/2/2025,6097490679148810000000,$755.040
8054,3/2/2025,9959869731196110000000,$2509.845
8055,7/2/2025,9391219716521860000000,$1073.055
8056,5/2/2025,1831622936090280000000,$2210.880
8057,1/2/2025,8306963095360180000000,$2454.795
8058,3/2/2025,4462155701852230000000,$2815.590
8059,9/2/2025,8327358679900400000000,$2355.165
8060,8/2/2025,2645474487824410000000,$2159.040
8061,15/2/2025,8671363847364540000000,$2458.725
8062,12/2/2025,5117305773618830000000,$1020.165
8063,11/2/2025,8555737009968730000000,$2696.835
8064,12/2/2025,4203623168121110000000,$939.165
8065,15/2/2025,3354991467350240000000,$2685.315
8066,6/2/2025,8944383491849780000000,$1007.430
8067,6/2/2025,7463433831270050000000,$2892.270
8068,10/2/2025,7463433831270050000000,$2109.720
8069,1/2/2025,3154817750445590000000,$952.125
8070,12/2/2025,2698999302843630000000,$2536.890
8071,14/2/2025,4006646858395060000000,$1825.845
8072,10/2/2025,3569167187044620000000,$1378.380
8073,14/2/2025,2567099084090720000000,$2920.695
8074,11/2/2025,3569167187044620000000,$1879.065
8075,10/2/2025,6758376167184140000000,$2565.540
8076,14/2/2025,8306963095360180000000,$983.955
8077,7/2/2025,2129873779400220000000,$1771.665
8078,13/2/2025,5782501953513740000000,$1571.385
8079,1/2/2025,9064821306055800000000,$2847.360
8080,12/2/2025,9531471274862790000000,$1283.355
8081,3/2/2025,8571141132270220000000,$1631.955
8082,2/2/2025,5468347189492110000000,$2735.610
8083,12/2/2025,5986565278541760000000,$779.895
8084,8/2/2025,3967038078211300000000,$1591.095
8085,6/2/2025,2898753242884000000000,$2910.480
8086,10/2/2025,7385183762532280000000,$2729.910
8087,7/2/2025,8149043925352400000000,$2634.570
8088,7/2/2025,8466841099794280000000,$2864.385
8089,10/2/2025,9485782608370420000000,$2933.445
8090,15/2/2025,8913811465076470000000,$2645.400
8091,3/2/2025,8401655961961310000000,$2667.345
8092,7/2/2025,1831622936090280000000,$2594.970
8093,10/2/2025,9959869731196110000000,$1479.000
8094,13/2/2025,2772929965369000000000,$2901.165
8095,10/2/2025,9391219716521860000000,$2978.280
8096,6/2/2025,8913811465076470000000,$2427.675
8097,1/2/2025,6758376167184140000000,$1962.045
8098,1/2/2025,6049589250331260000000,$2268.600
8099,2/2/2025,4058688834338790000000,$2913.405
8100,1/2/2025,3903575001225800000000,$2839.845
8101,8/2/2025,9531471274862790000000,$1379.370
8102,1/2/2025,3747440670864670000000,$1260.210
8103,5/2/2025,6522317459479750000000,$783.660
8104,15/2/2025,3569167187044620000000,$2528.535
8105,3/2/2025,4921783310033160000000,$978.720
8106,10/2/2025,7152486951219100000000,$1930.740
8107,2/2/2025,8944383491849780000000,$1924.845
8108,3/2/2025,4919495851948610000000,$1028.925
8109,11/2/2025,3139598518491610000000,$1489.500
8110,7/2/2025,9064821306055800000000,$1091.940
8111,7/2/2025,2567099084090720000000,$975.180
8112,10/2/2025,2003509300646090000000,$1083.630
8113,6/2/2025,9873052363609460000000,$2636.235
8114,1/2/2025,8149043925352400000000,$2109.450
8115,15/2/2025,2003509300646090000000,$2757.075
8116,4/2/2025,2129873779400220000000,$1955.280
8117,3/2/2025,2476716673525860000000,$1722.585
8118,5/2/2025,6097490679148810000000,$1811.685
8119,5/2/2025,4006646858395060000000,$2854.635
8120,11/2/2025,4462155701852230000000,$2863.335
8121,11/2/2025,5468347189492110000000,$2853.765
8122,12/2/2025,1599906229584790000000,$1089.645
8123,6/2/2025,9485782608370420000000,$974.100
8124,4/2/2025,5930181715250340000000,$1535.460
8125,4/2/2025,5973855585697530000000,$2204.865
8126,7/2/2025,3542404477456310000000,$2349.840
8127,14/2/2025,5513026903129130000000,$1057.200
8128,3/2/2025,7997907978126240000000,$1049.880
8129,2/2/2025,9649641498478330000000,$1974.630
8130,6/2/2025,5782501953513740000000,$2884.155
8131,14/2/2025,9098586370061070000000,$2038.575
8132,2/2/2025,5782501953513740000000,$2442.405
8133,12/2/2025,9090011910089050000000,$2908.155
8134,3/2/2025,3266747550821390000000,$2787.840
8135,13/2/2025,2772929965369000000000,$895.725
8136,8/2/2025,3266747550821390000000,$2713.050
8137,13/2/2025,1529399085474410000000,$2046.780
8138,9/2/2025,1135532276120800000000,$1745.220
8139,13/2/2025,4203623168121110000000,$1602.345
8140,3/2/2025,4921783310033160000000,$1300.695
8141,11/2/2025,2476716673525860000000,$855.900
8142,14/2/2025,7863471034839500000000,$2466.735
8143,12/2/2025,2399512060225930000000,$1165.470
8144,4/2/2025,6793018414117640000000,$2320.740
8145,7/2/2025,5117305773618830000000,$1494.255
8146,15/2/2025,9098586370061070000000,$2105.085
8147,1/2/2025,4058688834338790000000,$2390.610
8148,6/2/2025,5120658000397530000000,$2818.140
8149,9/2/2025,9301914663635570000000,$2503.080
8150,14/2/2025,7997907978126240000000,$1443.630
8151,7/2/2025,7900703138674360000000,$1323.720
8152,1/2/2025,2314407897385040000000,$1898.865
8153,13/2/2025,3253840470755770000000,$1119.000
8154,14/2/2025,8913811465076470000000,$2231.085
8155,7/2/2025,1424460508640730000000,$2853.570
8156,9/2/2025,3139598518491610000000,$832.935
8157,13/2/2025,2399512060225930000000,$2991.960
8158,6/2/2025,8944383491849780000000,$967.845
8159,11/2/2025,9798767349218530000000,$1086.585
8160,3/2/2025,3747440670864670000000,$2553.375
8161,13/2/2025,8555737009968730000000,$2370.795
8162,4/2/2025,1135532276120800000000,$2161.770
8163,3/2/2025,7863471034839500000000,$2128.320
8164,3/2/2025,6758376167184140000000,$2232.270
8165,2/2/2025,7385183762532280000000,$1892.640
8166,11/2/2025,5117305773618830000000,$2964.900
8167,14/2/2025,8445671467790750000000,$1342.545
8168,13/2/2025,7152486951219100000000,$1576.815
8169,12/2/2025,1831622936090280000000,$2469.900
8170,15/2/2025,8401655961961310000000,$1263.525
8171,13/2/2025,7952040138615920000000,$1558.815
8172,14/2/2025,8203993523394500000000,$1692.795
8173,3/2/2025,7899686173854950000000,$1837.410
8174,1/2/2025,1424460508640730000000,$1043.610
8175,15/2/2025,3542404477456310000000,$2731.965
8176,10/2/2025,4198878848270070000000,$1828.665
8177,10/2/2025,5465692922711630000000,$1581.270
8178,11/2/2025,4532573105843790000000,$2912.580
8179,2/2/2025,8913811465076470000000,$2323.275
8180,15/2/2025,4609186475649680000000,$2893.410
